Frequency (Hz)	Level (dB)
121376.953125	-137.385010
121382.812500	-137.185883
121388.671875	-136.280563
121394.531250	-138.057465
121400.390625	-142.646210
121406.250000	-140.323380
121412.109375	-136.510468
121417.968750	-137.092453
121423.828125	-138.148941
121429.687500	-137.795639
121435.546875	-136.824722
121441.406250	-135.139740
121447.265625	-132.581238
121453.125000	-134.021027
121458.984375	-136.221848
121464.843750	-134.662704
121470.703125	-133.586212
121476.562500	-133.191254
121482.421875	-134.536911
121488.281250	-136.992264
121494.140625	-137.726044
121500.000000	-136.695221
121505.859375	-134.341385
121511.718750	-133.446838
121517.578125	-134.724167
121523.437500	-134.554092
121529.296875	-133.165756
121535.156250	-134.940582
121541.015625	-136.937057
121546.875000	-138.202850
121552.734375	-138.576920
121558.593750	-138.780884
121564.453125	-136.242050
121570.312500	-134.537628
121576.171875	-135.459854
121582.031250	-138.614944
121587.890625	-138.828903
121593.750000	-136.235199
121599.609375	-136.387192
121605.468750	-136.460159
121611.328125	-136.679459
121617.187500	-136.439011
121623.046875	-137.124390
121628.906250	-136.850906
121634.765625	-136.654175
121640.625000	-138.217239
121646.484375	-135.186981
121652.343750	-134.758041
121658.203125	-136.820312
121664.062500	-135.915970
121669.921875	-136.781357
121675.781250	-138.002274
121681.640625	-137.649857
121687.500000	-138.541946
121693.359375	-139.279999
121699.218750	-138.987778
121705.078125	-136.248672
121710.937500	-135.139359
121716.796875	-136.998856
121722.656250	-138.300766
121728.515625	-139.121552
121734.375000	-142.030380
121740.234375	-138.727707
121746.093750	-136.711746
121751.953125	-136.161209
121757.812500	-138.056244
121763.671875	-142.028656
121769.531250	-140.407455
121775.390625	-136.602982
121781.250000	-135.403625
121787.109375	-136.298004
121792.968750	-136.640823
121798.828125	-137.312424
121804.687500	-137.922073
121810.546875	-137.346832
121816.406250	-136.608124
121822.265625	-137.377243
121828.125000	-139.135498
121833.984375	-138.293442
121839.843750	-135.255890
121845.703125	-134.369629
121851.562500	-135.090668
121857.421875	-136.499496
121863.281250	-135.687683
121869.140625	-135.020294
121875.000000	-135.951843
121880.859375	-138.102463
121886.718750	-136.880508
121892.578125	-133.933273
121898.437500	-135.445297
121904.296875	-136.767868
121910.156250	-137.735596
121916.015625	-139.688599
121921.875000	-136.513672
121927.734375	-135.362427
121933.593750	-136.476212
121939.453125	-137.129791
121945.312500	-137.363846
121951.171875	-138.308685
121957.031250	-139.036926
121962.890625	-139.693176
121968.750000	-137.986115
121974.609375	-136.612350
121980.468750	-136.186798
121986.328125	-134.985077
121992.187500	-133.974640
121998.046875	-133.845810
122003.906250	-133.547195
122009.765625	-134.615341
122015.625000	-137.119308
122021.484375	-138.027710
122027.343750	-136.925003
122033.203125	-136.367020
122039.062500	-137.084488
122044.921875	-139.677490
122050.781250	-139.230331
122056.640625	-137.658890
122062.500000	-136.199707
122068.359375	-135.123856
122074.218750	-135.456802
122080.078125	-135.984238
122085.937500	-135.091614
122091.796875	-136.861115
122097.656250	-139.052078
122103.515625	-139.538727
122109.375000	-138.682816
122115.234375	-137.643066
122121.093750	-135.326233
122126.953125	-135.907745
122132.812500	-137.350891
122138.671875	-135.454514
122144.531250	-136.289429
122150.390625	-139.772812
122156.250000	-139.138626
122162.109375	-138.439667
122167.968750	-136.984375
122173.828125	-136.366592
122179.687500	-137.553833
122185.546875	-140.323990
122191.406250	-139.895554
122197.265625	-138.509399
122203.125000	-143.645523
122208.984375	-141.997177
122214.843750	-139.745514
122220.703125	-137.943726
122226.562500	-139.766586
122232.421875	-139.157410
122238.281250	-141.811127
122244.140625	-146.878845
122250.000000	-139.310669
122255.859375	-134.991806
122261.718750	-134.451584
122267.578125	-136.633881
122273.437500	-138.484100
122279.296875	-137.974167
122285.156250	-138.110153
122291.015625	-137.758194
122296.875000	-136.424561
122302.734375	-133.948914
122308.593750	-133.299240
122314.453125	-135.125549
122320.312500	-136.561127
122326.171875	-135.067871
122332.031250	-134.750107
122337.890625	-135.395737
122343.750000	-136.557068
122349.609375	-137.092758
122355.468750	-138.492386
122361.328125	-140.104538
122367.187500	-138.807526
122373.046875	-137.886169
122378.906250	-137.636017
122384.765625	-137.561035
122390.625000	-137.974548
122396.484375	-138.006439
122402.343750	-136.675705
122408.203125	-136.113770
122414.062500	-138.048660
122419.921875	-136.508301
122425.781250	-136.424545
122431.640625	-137.661285
122437.500000	-137.147705
122443.359375	-135.951782
122449.218750	-135.720978
122455.078125	-136.992386
122460.937500	-138.787537
122466.796875	-142.687897
122472.656250	-139.971130
122478.515625	-137.593521
122484.375000	-136.942093
122490.234375	-138.400101
122496.093750	-139.460815
122501.953125	-140.609360
122507.812500	-143.383423
122513.671875	-138.786438
122519.531250	-136.983215
122525.390625	-140.291336
122531.250000	-139.529114
122537.109375	-135.459702
122542.968750	-136.104889
122548.828125	-137.498962
122554.687500	-135.994629
122560.546875	-139.219528
122566.406250	-141.854706
122572.265625	-138.036224
122578.125000	-138.075500
122583.984375	-141.737503
122589.843750	-147.117966
122595.703125	-145.564301
122601.562500	-143.923050
122607.421875	-139.553284
122613.281250	-140.169540
122619.140625	-141.287033
122625.000000	-137.859604
122630.859375	-135.767593
122636.718750	-137.365616
122642.578125	-143.832047
122648.437500	-140.197586
122654.296875	-136.611511
122660.156250	-136.069321
122666.015625	-138.059265
122671.875000	-139.525024
122677.734375	-135.324020
122683.593750	-134.671478
122689.453125	-137.872421
122695.312500	-141.367584
122701.171875	-141.122803
122707.031250	-140.693314
122712.890625	-139.362061
122718.750000	-137.515228
122724.609375	-136.874741
122730.468750	-139.923706
122736.328125	-141.617996
122742.187500	-138.028564
122748.046875	-138.131104
122753.906250	-141.886536
122759.765625	-142.439667
122765.625000	-139.562637
122771.484375	-137.666397
122777.343750	-134.947311
122783.203125	-132.460236
122789.062500	-133.464127
122794.921875	-138.927475
122800.781250	-140.817902
122806.640625	-136.517487
122812.500000	-134.586639
122818.359375	-134.652786
122824.218750	-135.281906
122830.078125	-135.000290
122835.937500	-135.814346
122841.796875	-137.468445
122847.656250	-138.953140
122853.515625	-139.654144
122859.375000	-138.387573
122865.234375	-137.801773
122871.093750	-140.833481
122876.953125	-139.837921
122882.812500	-137.761597
122888.671875	-139.287582
122894.531250	-140.397446
122900.390625	-139.018494
122906.250000	-139.468185
122912.109375	-138.881287
122917.968750	-135.558960
122923.828125	-134.157578
122929.687500	-134.992386
122935.546875	-139.270554
122941.406250	-137.934662
122947.265625	-137.732224
122953.125000	-136.697418
122958.984375	-134.888000
122964.843750	-134.910492
122970.703125	-139.355133
122976.562500	-140.420746
122982.421875	-135.592529
122988.281250	-139.379532
122994.140625	-140.334854
123000.000000	-139.299728
123005.859375	-139.073334
123011.718750	-136.003525
123017.578125	-133.784943
123023.437500	-134.297043
123029.296875	-135.870499
123035.156250	-137.080276
123041.015625	-136.841690
123046.875000	-134.128082
123052.734375	-132.510910
123058.593750	-133.077545
123064.453125	-136.497055
123070.312500	-140.774185
123076.171875	-137.904877
123082.031250	-136.602737
123087.890625	-138.266281
123093.750000	-138.165344
123099.609375	-137.130554
123105.468750	-138.032516
123111.328125	-138.815247
123117.187500	-138.956345
123123.046875	-136.898865
123128.906250	-135.406860
123134.765625	-136.055206
123140.625000	-137.631454
123146.484375	-138.852417
123152.343750	-138.173004
123158.203125	-136.938339
123164.062500	-137.237976
123169.921875	-138.564880
123175.781250	-137.944275
123181.640625	-140.571930
123187.500000	-140.440842
123193.359375	-137.017044
123199.218750	-135.862076
123205.078125	-137.092667
123210.937500	-137.037033
123216.796875	-133.815750
123222.656250	-133.075790
123228.515625	-136.493912
123234.375000	-143.704498
123240.234375	-139.622147
123246.093750	-135.761169
123251.953125	-134.421234
123257.812500	-138.234909
123263.671875	-141.306244
123269.531250	-138.663757
123275.390625	-138.504700
123281.250000	-137.992050
123287.109375	-140.435455
123292.968750	-138.219940
123298.828125	-137.524994
123304.687500	-140.060455
123310.546875	-140.210114
123316.406250	-138.361649
123322.265625	-136.506363
123328.125000	-136.942764
123333.984375	-135.849869
123339.843750	-135.408447
123345.703125	-135.759216
123351.562500	-138.110931
123357.421875	-141.292145
123363.281250	-137.155930
123369.140625	-136.151779
123375.000000	-137.819550
123380.859375	-136.504272
123386.718750	-137.116486
123392.578125	-139.539597
123398.437500	-141.040665
123404.296875	-138.051651
123410.156250	-136.412689
123416.015625	-136.705978
123421.875000	-137.917953
123427.734375	-138.314346
123433.593750	-136.406937
123439.453125	-135.447525
123445.312500	-136.925385
123451.171875	-137.083771
123457.031250	-136.324860
123462.890625	-136.291336
123468.750000	-135.529205
123474.609375	-135.767319
123480.468750	-135.863144
123486.328125	-138.768661
123492.187500	-135.736374
123498.046875	-133.590286
123503.906250	-135.339355
123509.765625	-137.224762
123515.625000	-136.733871
123521.484375	-136.753647
123527.343750	-136.636108
123533.203125	-135.930222
123539.062500	-135.649933
123544.921875	-138.483521
123550.781250	-140.113251
123556.640625	-136.871017
123562.500000	-135.085831
123568.359375	-136.359970
123574.218750	-137.716995
123580.078125	-136.972229
123585.937500	-140.819733
123591.796875	-139.896866
123597.656250	-139.199982
123603.515625	-139.538040
123609.375000	-136.698090
123615.234375	-135.189224
123621.093750	-136.459366
123626.953125	-137.615402
123632.812500	-135.836548
123638.671875	-136.338181
123644.531250	-138.623169
123650.390625	-138.375397
123656.250000	-138.237167
123662.109375	-137.963303
123667.968750	-137.561447
123673.828125	-138.068924
123679.687500	-136.445312
123685.546875	-136.863754
123691.406250	-140.271088
123697.265625	-140.045380
123703.125000	-139.319870
123708.984375	-140.287720
123714.843750	-138.578827
123720.703125	-140.330841
123726.562500	-140.390991
123732.421875	-136.294144
123738.281250	-135.291992
123744.140625	-137.195145
123750.000000	-137.137192
123755.859375	-137.282578
123761.718750	-137.467941
123767.578125	-135.578735
123773.437500	-134.485779
123779.296875	-136.747482
123785.156250	-141.416946
123791.015625	-141.686035
123796.875000	-139.060181
123802.734375	-135.239090
123808.593750	-135.033249
123814.453125	-136.532913
123820.312500	-137.113129
123826.171875	-136.013840
123832.031250	-134.100876
123837.890625	-133.704193
123843.750000	-134.962494
123849.609375	-136.190872
123855.468750	-139.736526
123861.328125	-138.744705
123867.187500	-137.209534
123873.046875	-137.011398
123878.906250	-137.436920
123884.765625	-139.713165
123890.625000	-137.943634
123896.484375	-135.035446
123902.343750	-134.347092
123908.203125	-134.711472
123914.062500	-134.070068
123919.921875	-133.418060
123925.781250	-134.298767
123931.640625	-135.900604
123937.500000	-136.611816
123943.359375	-138.306793
123949.218750	-136.494858
123955.078125	-134.866333
123960.937500	-137.296738
123966.796875	-139.417435
123972.656250	-140.217453
123978.515625	-141.047852
123984.375000	-143.006561
123990.234375	-145.528473
123996.093750	-143.169434
124001.953125	-139.188614
124007.812500	-137.173416
124013.671875	-139.104752
124019.531250	-141.505936
124025.390625	-139.040436
124031.250000	-135.121170
124037.109375	-134.608093
124042.968750	-137.967850
124048.828125	-137.994095
124054.687500	-135.991928
124060.546875	-136.592300
124066.406250	-137.922211
124072.265625	-138.010986
124078.125000	-134.763336
124083.984375	-133.960571
124089.843750	-136.349472
124095.703125	-138.597504
124101.562500	-137.243744
124107.421875	-137.415588
124113.281250	-136.299179
124119.140625	-135.326401
124125.000000	-135.318512
124130.859375	-136.089905
124136.718750	-137.001877
124142.578125	-137.918152
124148.437500	-139.651764
124154.296875	-140.953491
124160.156250	-141.111481
124166.015625	-140.750351
124171.875000	-137.525497
124177.734375	-134.965805
124183.593750	-135.092072
124189.453125	-137.228989
124195.312500	-139.263672
124201.171875	-136.769241
124207.031250	-137.815430
124212.890625	-141.007599
124218.750000	-143.971085
124224.609375	-146.223557
124230.468750	-142.312393
124236.328125	-137.947723
124242.187500	-136.565750
124248.046875	-136.958725
124253.906250	-137.796280
124259.765625	-136.464203
124265.625000	-135.581741
124271.484375	-138.765625
124277.343750	-136.506210
124283.203125	-137.302719
124289.062500	-141.972519
124294.921875	-139.421021
124300.781250	-137.478958
124306.640625	-136.843964
124312.500000	-139.228668
124318.359375	-144.017578
124324.218750	-139.123596
124330.078125	-135.974289
124335.937500	-136.952438
124341.796875	-139.723938
124347.656250	-139.268265
124353.515625	-138.179382
124359.375000	-137.480011
124365.234375	-138.625290
124371.093750	-137.830780
124376.953125	-139.617020
124382.812500	-141.967941
124388.671875	-139.095459
124394.531250	-137.562988
124400.390625	-139.029480
124406.250000	-138.748093
124412.109375	-136.086304
124417.968750	-136.916138
124423.828125	-137.782440
124429.687500	-135.675095
124435.546875	-135.986130
124441.406250	-141.114807
124447.265625	-147.132568
124453.125000	-144.014725
124458.984375	-139.279587
124464.843750	-135.863266
124470.703125	-136.700317
124476.562500	-141.080597
124482.421875	-138.521500
124488.281250	-136.255066
124494.140625	-136.093689
124500.000000	-136.258469
124505.859375	-136.572281
124511.718750	-137.334854
124517.578125	-140.354126
124523.437500	-142.237915
124529.296875	-139.767715
124535.156250	-138.220261
124541.015625	-138.441803
124546.875000	-140.112625
124552.734375	-140.164780
124558.593750	-136.925980
124564.453125	-135.061081
124570.312500	-137.325577
124576.171875	-141.349854
124582.031250	-140.133713
124587.890625	-140.407211
124593.750000	-141.148087
124599.609375	-144.117172
124605.468750	-138.951080
124611.328125	-135.985199
124617.187500	-135.230942
124623.046875	-136.768951
124628.906250	-138.200043
124634.765625	-139.183746
124640.625000	-141.362778
124646.484375	-140.740097
124652.343750	-139.909042
124658.203125	-137.743591
124664.062500	-136.498459
124669.921875	-137.034592
124675.781250	-138.673141
124681.640625	-142.080627
124687.500000	-145.476562
124693.359375	-142.189255
124699.218750	-139.067261
124705.078125	-140.446274
124710.937500	-140.159378
124716.796875	-137.993622
124722.656250	-137.220337
124728.515625	-135.219742
124734.375000	-134.980423
124740.234375	-135.676041
124746.093750	-134.904877
124751.953125	-137.177658
124757.812500	-139.766174
124763.671875	-139.445084
124769.531250	-137.000168
124775.390625	-137.892899
124781.250000	-138.529861
124787.109375	-136.721207
124792.968750	-135.472153
124798.828125	-136.529327
124804.687500	-139.241714
124810.546875	-141.318253
124816.406250	-140.196777
124822.265625	-135.213715
124828.125000	-132.361740
124833.984375	-133.493088
124839.843750	-135.507812
124845.703125	-135.572906
124851.562500	-137.909180
124857.421875	-138.920517
124863.281250	-139.002518
124869.140625	-139.127869
124875.000000	-140.677490
124880.859375	-138.863586
124886.718750	-136.281113
124892.578125	-137.135529
124898.437500	-140.384430
124904.296875	-138.701538
124910.156250	-136.030457
124916.015625	-135.510391
124921.875000	-135.228271
124927.734375	-137.519287
124933.593750	-139.813599
124939.453125	-137.167068
124945.312500	-137.675461
124951.171875	-139.594360
124957.031250	-141.202042
124962.890625	-141.057938
124968.750000	-137.608704
124974.609375	-137.864929
124980.468750	-138.534363
124986.328125	-139.490891
124992.187500	-138.462494
124998.046875	-138.200790
125003.906250	-137.617920
125009.765625	-136.186035
125015.625000	-138.029755
125021.484375	-139.096878
125027.343750	-140.030930
125033.203125	-142.042084
125039.062500	-142.913025
125044.921875	-141.554504
125050.781250	-139.862411
125056.640625	-140.685837
125062.500000	-142.341461
125068.359375	-139.963104
125074.218750	-141.513199
125080.078125	-140.931915
125085.937500	-134.682861
125091.796875	-133.309525
125097.656250	-135.141449
125103.515625	-138.808456
125109.375000	-139.667130
125115.234375	-137.152573
125121.093750	-136.467941
125126.953125	-138.465424
125132.812500	-140.214020
125138.671875	-141.152771
125144.531250	-141.601379
125150.390625	-138.715744
125156.250000	-136.845291
125162.109375	-137.074799
125167.968750	-140.094009
125173.828125	-143.091125
125179.687500	-139.945587
125185.546875	-136.854507
125191.406250	-137.969421
125197.265625	-143.763611
125203.125000	-141.721054
125208.984375	-138.353622
125214.843750	-137.658051
125220.703125	-138.795044
125226.562500	-139.033813
125232.421875	-139.749466
125238.281250	-139.305237
125244.140625	-137.826843
125250.000000	-136.918442
125255.859375	-136.731110
125261.718750	-138.220337
125267.578125	-139.814682
125273.437500	-141.413971
125279.296875	-139.696503
125285.156250	-138.719269
125291.015625	-137.279526
125296.875000	-135.451538
125302.734375	-133.753250
125308.593750	-134.223740
125314.453125	-136.726852
125320.312500	-140.605698
125326.171875	-142.119492
125332.031250	-139.825027
125337.890625	-138.663177
125343.750000	-138.746658
125349.609375	-137.193787
125355.468750	-134.465164
125361.328125	-135.473785
125367.187500	-139.097610
125373.046875	-137.740845
125378.906250	-138.476593
125384.765625	-138.736343
125390.625000	-139.220428
125396.484375	-143.058838
125402.343750	-143.508057
125408.203125	-139.455582
125414.062500	-137.217148
125419.921875	-135.975189
125425.781250	-136.896362
125431.640625	-139.893738
125437.500000	-138.489853
125443.359375	-136.481140
125449.218750	-138.104248
125455.078125	-139.637909
125460.937500	-139.105927
125466.796875	-138.955444
125472.656250	-138.697128
125478.515625	-139.108963
125484.375000	-139.843399
125490.234375	-141.545013
125496.093750	-144.766281
125501.953125	-143.563919
125507.812500	-143.998520
125513.671875	-143.646088
125519.531250	-141.011963
125525.390625	-141.748047
125531.250000	-144.098724
125537.109375	-141.197205
125542.968750	-138.753448
125548.828125	-136.906601
125554.687500	-137.449722
125560.546875	-141.242371
125566.406250	-139.490524
125572.265625	-137.789520
125578.125000	-139.180740
125583.984375	-140.563751
125589.843750	-140.278427
125595.703125	-139.891052
125601.562500	-138.911987
125607.421875	-137.389984
125613.281250	-135.797897
125619.140625	-136.996384
125625.000000	-138.752853
125630.859375	-137.968231
125636.718750	-136.962845
125642.578125	-136.853699
125648.437500	-136.913376
125654.296875	-137.505264
125660.156250	-139.292816
125666.015625	-138.855377
125671.875000	-138.975815
125677.734375	-143.573868
125683.593750	-145.148453
125689.453125	-141.573166
125695.312500	-137.418213
125701.171875	-134.898773
125707.031250	-135.546021
125712.890625	-138.070633
125718.750000	-139.651901
125724.609375	-139.831558
125730.468750	-142.229431
125736.328125	-143.441620
125742.187500	-140.366226
125748.046875	-137.265533
125753.906250	-138.489761
125759.765625	-137.241745
125765.625000	-136.191956
125771.484375	-135.392014
125777.343750	-134.200928
125783.203125	-136.057404
125789.062500	-139.338303
125794.921875	-139.573807
125800.781250	-136.358978
125806.640625	-136.744980
125812.500000	-139.692642
125818.359375	-139.956604
125824.218750	-142.927032
125830.078125	-146.585129
125835.937500	-143.206299
125841.796875	-139.727097
125847.656250	-138.755951
125853.515625	-140.166733
125859.375000	-141.052994
125865.234375	-140.077499
125871.093750	-139.832596
125876.953125	-140.873337
125882.812500	-137.641998
125888.671875	-136.429749
125894.531250	-136.360382
125900.390625	-135.426682
125906.250000	-136.027008
125912.109375	-137.604279
125917.968750	-137.170929
125923.828125	-137.219101
125929.687500	-137.997650
125935.546875	-136.390457
125941.406250	-137.159119
125947.265625	-139.695374
125953.125000	-141.945648
125958.984375	-142.061356
125964.843750	-137.734894
125970.703125	-136.253342
125976.562500	-138.814560
125982.421875	-141.132599
125988.281250	-141.500458
125994.140625	-141.980408
126000.000000	-143.244064
126005.859375	-144.369675
126011.718750	-143.885025
126017.578125	-139.400543
126023.437500	-137.945206
126029.296875	-138.831696
126035.156250	-143.305954
126041.015625	-143.969818
126046.875000	-139.221100
126052.734375	-139.447098
126058.593750	-139.664215
126064.453125	-143.894318
126070.312500	-139.336334
126076.171875	-137.144867
126082.031250	-139.175385
126087.890625	-139.543304
126093.750000	-139.364517
126099.609375	-139.835800
126105.468750	-140.342392
126111.328125	-140.972916
126117.187500	-140.371002
126123.046875	-142.216522
126128.906250	-139.190521
126134.765625	-137.041840
126140.625000	-138.754517
126146.484375	-141.882263
126152.343750	-141.530869
126158.203125	-139.137375
126164.062500	-140.019897
126169.921875	-142.389999
126175.781250	-140.971603
126181.640625	-138.747421
126187.500000	-138.215256
126193.359375	-138.569534
126199.218750	-139.324951
126205.078125	-139.350632
126210.937500	-137.241104
126216.796875	-134.752686
126222.656250	-135.807297
126228.515625	-142.376328
126234.375000	-139.664337
126240.234375	-138.569107
126246.093750	-142.692184
126251.953125	-141.412308
126257.812500	-137.324295
126263.671875	-135.391022
126269.531250	-135.468918
126275.390625	-136.784012
126281.250000	-137.886856
126287.109375	-139.218552
126292.968750	-139.586700
126298.828125	-142.339249
126304.687500	-140.212845
126310.546875	-137.917892
126316.406250	-137.936523
126322.265625	-137.874786
126328.125000	-136.079422
126333.984375	-135.256134
126339.843750	-135.982361
126345.703125	-137.764389
126351.562500	-138.219925
126357.421875	-139.134247
126363.281250	-140.304535
126369.140625	-140.673920
126375.000000	-140.884689
126380.859375	-140.104218
126386.718750	-137.825363
126392.578125	-139.852448
126398.437500	-141.534866
126404.296875	-137.738724
126410.156250	-136.997620
126416.015625	-136.798981
126421.875000	-135.520935
126427.734375	-135.982712
126433.593750	-139.509766
126439.453125	-142.638565
126445.312500	-141.676758
126451.171875	-140.356171
126457.031250	-138.489426
126462.890625	-137.359192
126468.750000	-139.267670
126474.609375	-142.028214
126480.468750	-143.108505
126486.328125	-141.690491
126492.187500	-142.898224
126498.046875	-142.065094
126503.906250	-140.176208
126509.765625	-139.260468
126515.625000	-137.786270
126521.484375	-139.697617
126527.343750	-141.760834
126533.203125	-141.742447
126539.062500	-140.954163
126544.921875	-139.130951
126550.781250	-138.332428
126556.640625	-138.439728
126562.500000	-141.558594
126568.359375	-142.844696
126574.218750	-140.455856
126580.078125	-138.502106
126585.937500	-138.653458
126591.796875	-139.610504
126597.656250	-141.370407
126603.515625	-140.872421
126609.375000	-139.356003
126615.234375	-138.523849
126621.093750	-137.995529
126626.953125	-137.869629
126632.812500	-139.518188
126638.671875	-144.792160
126644.531250	-141.402710
126650.390625	-139.775101
126656.250000	-141.025146
126662.109375	-140.792221
126667.968750	-139.273621
126673.828125	-137.310791
126679.687500	-136.946930
126685.546875	-137.464188
126691.406250	-138.022827
126697.265625	-137.909027
126703.125000	-137.226959
126708.984375	-138.933487
126714.843750	-138.739624
126720.703125	-135.747787
126726.562500	-135.803497
126732.421875	-137.507141
126738.281250	-137.953476
126744.140625	-136.931305
126750.000000	-138.945526
126755.859375	-142.107880
126761.718750	-141.777542
126767.578125	-142.818573
126773.437500	-141.047043
126779.296875	-141.328705
126785.156250	-143.568985
126791.015625	-143.785385
126796.875000	-141.838150
126802.734375	-141.790283
126808.593750	-139.697876
126814.453125	-136.992462
126820.312500	-135.097229
126826.171875	-134.468597
126832.031250	-136.055832
126837.890625	-136.321228
126843.750000	-135.548462
126849.609375	-138.193527
126855.468750	-140.324570
126861.328125	-136.749252
126867.187500	-136.480911
126873.046875	-137.650284
126878.906250	-138.903305
126884.765625	-137.364197
126890.625000	-138.964828
126896.484375	-141.849792
126902.343750	-142.961288
126908.203125	-141.952438
126914.062500	-142.218185
126919.921875	-139.911011
126925.781250	-137.020035
126931.640625	-135.758942
126937.500000	-136.069687
126943.359375	-137.776703
126949.218750	-138.431610
126955.078125	-138.130325
126960.937500	-137.224579
126966.796875	-137.367355
126972.656250	-139.336624
126978.515625	-139.137299
126984.375000	-138.700684
126990.234375	-138.705673
126996.093750	-137.489777
127001.953125	-140.180527
127007.812500	-140.881607
127013.671875	-139.141113
127019.531250	-138.404541
127025.390625	-136.880081
127031.250000	-136.235504
127037.109375	-137.556625
127042.968750	-141.095673
127048.828125	-142.738297
127054.687500	-141.633118
127060.546875	-140.596603
127066.406250	-137.223907
127072.265625	-136.177338
127078.125000	-137.894363
127083.984375	-137.047501
127089.843750	-136.496002
127095.703125	-139.517761
127101.562500	-139.870239
127107.421875	-137.421097
127113.281250	-139.387177
127119.140625	-143.816177
127125.000000	-138.907532
127130.859375	-137.759888
127136.718750	-138.390182
127142.578125	-140.134048
127148.437500	-142.404907
127154.296875	-142.102524
127160.156250	-140.576279
127166.015625	-138.098648
127171.875000	-135.878265
127177.734375	-136.586456
127183.593750	-138.456421
127189.453125	-138.500275
127195.312500	-138.878052
127201.171875	-137.820343
127207.031250	-137.617691
127212.890625	-139.172379
127218.750000	-139.034393
127224.609375	-139.017654
127230.468750	-137.748505
127236.328125	-139.578247
127242.187500	-140.931778
127248.046875	-138.520187
127253.906250	-140.350189
127259.765625	-141.277100
127265.625000	-140.351990
127271.484375	-143.080582
127277.343750	-142.500778
127283.203125	-142.090271
127289.062500	-143.182907
127294.921875	-145.315338
127300.781250	-143.707993
127306.640625	-141.415802
127312.500000	-141.216110
127318.359375	-140.209686
127324.218750	-138.627472
127330.078125	-139.707947
127335.937500	-139.167068
127341.796875	-138.182297
127347.656250	-137.564774
127353.515625	-137.855591
127359.375000	-137.057266
127365.234375	-138.331406
127371.093750	-138.078323
127376.953125	-136.534546
127382.812500	-135.085129
127388.671875	-136.618378
127394.531250	-140.527374
127400.390625	-143.171371
127406.250000	-140.391983
127412.109375	-138.810944
127417.968750	-139.261612
127423.828125	-140.023575
127429.687500	-142.247025
127435.546875	-141.176590
127441.406250	-140.468765
127447.265625	-139.877792
127453.125000	-141.342163
127458.984375	-140.959427
127464.843750	-139.165115
127470.703125	-139.724899
127476.562500	-141.201416
127482.421875	-140.813889
127488.281250	-141.027847
127494.140625	-139.882721
127500.000000	-137.152008
127505.859375	-135.154907
127511.718750	-136.203812
127517.578125	-138.454620
127523.437500	-138.318878
127529.296875	-139.179977
127535.156250	-139.616714
127541.015625	-138.657150
127546.875000	-139.228027
127552.734375	-139.054108
127558.593750	-137.978836
127564.453125	-139.008667
127570.312500	-140.904755
127576.171875	-139.260941
127582.031250	-137.570694
127587.890625	-137.039566
127593.750000	-137.863770
127599.609375	-140.083237
127605.468750	-143.471069
127611.328125	-141.645569
127617.187500	-139.406067
127623.046875	-139.777588
127628.906250	-141.179138
127634.765625	-137.041992
127640.625000	-135.904739
127646.484375	-135.486618
127652.343750	-136.424271
127658.203125	-138.632858
127664.062500	-144.632736
127669.921875	-140.558304
127675.781250	-134.630463
127681.640625	-133.853317
127687.500000	-137.334320
127693.359375	-138.450058
127699.218750	-137.000854
127705.078125	-138.833206
127710.937500	-144.239029
127716.796875	-143.495438
127722.656250	-141.181793
127728.515625	-140.934311
127734.375000	-141.041061
127740.234375	-139.202530
127746.093750	-139.785141
127751.953125	-142.630829
127757.812500	-141.608597
127763.671875	-139.073624
127769.531250	-139.429184
127775.390625	-140.996689
127781.250000	-142.350082
127787.109375	-144.296066
127792.968750	-143.066757
127798.828125	-140.466965
127804.687500	-139.641037
127810.546875	-141.040421
127816.406250	-139.131134
127822.265625	-138.944977
127828.125000	-143.117905
127833.984375	-139.987564
127839.843750	-138.180496
127845.703125	-137.662781
127851.562500	-136.802704
127857.421875	-136.443665
127863.281250	-138.453735
127869.140625	-139.478821
127875.000000	-138.228302
127880.859375	-139.300797
127886.718750	-141.504349
127892.578125	-143.779526
127898.437500	-142.718155
127904.296875	-140.341782
127910.156250	-139.883759
127916.015625	-140.923447
127921.875000	-140.758560
127927.734375	-138.529724
127933.593750	-137.562485
127939.453125	-139.379730
127945.312500	-141.184875
127951.171875	-143.052032
127957.031250	-144.224564
127962.890625	-143.251648
127968.750000	-142.916443
127974.609375	-139.488541
127980.468750	-138.304718
127986.328125	-140.824127
127992.187500	-143.550690
127998.046875	-142.022537
128003.906250	-141.832855
128009.765625	-139.572510
128015.625000	-139.062332
128021.484375	-138.617889
128027.343750	-138.617249
128033.203125	-138.249329
128039.062500	-137.780899
128044.921875	-140.237259
128050.781250	-139.732422
128056.640625	-139.530975
128062.500000	-142.590088
128068.359375	-145.010895
128074.218750	-143.157852
128080.078125	-138.676376
128085.937500	-136.825714
128091.796875	-136.026428
128097.656250	-138.326202
128103.515625	-143.877792
128109.375000	-141.180908
128115.234375	-138.132019
128121.093750	-138.031067
128126.953125	-137.761856
128132.812500	-138.494598
128138.671875	-139.947495
128144.531250	-139.383774
128150.390625	-139.351135
128156.250000	-141.688416
128162.109375	-141.579849
128167.968750	-137.871475
128173.828125	-137.656891
128179.687500	-138.773254
128185.546875	-143.235275
128191.406250	-147.977707
128197.265625	-143.653351
