Frequency (Hz)	Level (dB)
115658.203125	-137.486450
115664.062500	-139.352509
115669.921875	-138.875809
115675.781250	-138.645813
115681.640625	-141.343933
115687.500000	-142.327057
115693.359375	-142.884216
115699.218750	-141.894241
115705.078125	-140.315262
115710.937500	-140.655701
115716.796875	-140.526138
115722.656250	-140.462555
115728.515625	-141.316376
115734.375000	-141.118454
115740.234375	-133.116089
115746.093750	-130.492447
115751.953125	-133.455185
115757.812500	-136.913712
115763.671875	-140.024261
115769.531250	-142.880844
115775.390625	-141.162796
115781.250000	-137.880966
115787.109375	-137.072037
115792.968750	-139.575104
115798.828125	-141.799072
115804.687500	-141.050018
115810.546875	-138.904770
115816.406250	-137.715836
115822.265625	-139.292572
115828.125000	-141.412125
115833.984375	-143.054016
115839.843750	-143.350372
115845.703125	-137.231400
115851.562500	-132.538300
115857.421875	-132.595551
115863.281250	-138.194366
115869.140625	-142.335358
115875.000000	-144.071030
115880.859375	-142.658890
115886.718750	-140.173309
115892.578125	-140.312256
115898.437500	-139.321396
115904.296875	-137.856995
115910.156250	-138.438858
115916.015625	-140.721024
115921.875000	-138.845398
115927.734375	-136.179108
115933.593750	-136.945709
115939.453125	-140.800232
115945.312500	-143.940292
115951.171875	-143.176636
115957.031250	-136.485718
115962.890625	-131.865204
115968.750000	-132.590775
115974.609375	-139.654648
115980.468750	-143.549713
115986.328125	-141.280228
115992.187500	-140.938644
115998.046875	-140.736435
116003.906250	-141.236496
116009.765625	-139.854568
116015.625000	-138.273529
116021.484375	-136.933914
116027.343750	-136.648636
116033.203125	-138.626755
116039.062500	-140.746109
116044.921875	-140.866791
116050.781250	-140.476227
116056.640625	-139.805450
116062.500000	-140.044083
116068.359375	-136.090347
116074.218750	-131.901062
116080.078125	-133.259521
116085.937500	-137.590149
116091.796875	-139.523117
116097.656250	-140.218033
116103.515625	-138.912842
116109.375000	-136.473938
116115.234375	-137.519424
116121.093750	-139.932907
116126.953125	-138.956772
116132.812500	-140.973068
116138.671875	-142.082352
116144.531250	-141.175949
116150.390625	-140.239349
116156.250000	-140.567551
116162.109375	-140.144516
116167.968750	-139.191422
116173.828125	-136.698029
116179.687500	-133.417130
116185.546875	-132.322037
116191.406250	-135.457687
116197.265625	-137.479141
116203.125000	-137.785629
116208.984375	-138.985138
116214.843750	-140.078735
116220.703125	-139.030594
116226.562500	-137.708221
116232.421875	-137.360596
116238.281250	-139.705658
116244.140625	-142.147781
116250.000000	-138.606628
116255.859375	-137.500198
116261.718750	-141.273407
116267.578125	-142.302063
116273.437500	-140.978683
116279.296875	-144.048279
116285.156250	-142.021973
116291.015625	-134.341858
116296.875000	-133.021622
116302.734375	-136.666580
116308.593750	-141.434937
116314.453125	-139.047470
116320.312500	-136.388992
116326.171875	-136.346924
116332.031250	-135.223221
116337.890625	-134.949966
116343.750000	-138.124863
116349.609375	-138.722855
116355.468750	-139.086075
116361.328125	-138.451141
116367.187500	-138.347839
116373.046875	-139.926437
116378.906250	-139.565781
116384.765625	-139.266190
116390.625000	-139.964279
116396.484375	-137.657425
116402.343750	-134.024292
116408.203125	-134.891388
116414.062500	-141.161011
116419.921875	-145.240234
116425.781250	-143.560059
116431.640625	-141.291229
116437.500000	-139.049805
116443.359375	-136.567108
116449.218750	-135.565750
116455.078125	-135.446045
116460.937500	-136.932892
116466.796875	-138.087646
116472.656250	-138.733139
116478.515625	-138.733765
116484.375000	-137.891373
116490.234375	-136.775467
116496.093750	-137.951187
116501.953125	-138.850525
116507.812500	-134.996048
116513.671875	-131.061584
116519.531250	-132.291016
116525.390625	-137.104843
116531.250000	-141.379364
116537.109375	-141.395187
116542.968750	-140.558136
116548.828125	-140.617432
116554.687500	-140.369659
116560.546875	-139.669800
116566.406250	-139.004486
116572.265625	-141.319366
116578.125000	-141.571503
116583.984375	-140.233215
116589.843750	-140.718781
116595.703125	-140.705688
116601.562500	-138.299088
116607.421875	-136.909241
116613.281250	-137.383591
116619.140625	-134.716568
116625.000000	-132.575500
116630.859375	-135.617325
116636.718750	-141.125290
116642.578125	-141.366272
116648.437500	-143.065918
116654.296875	-143.764511
116660.156250	-141.021255
116666.015625	-140.420334
116671.875000	-142.137222
116677.734375	-142.433121
116683.593750	-139.791962
116689.453125	-139.098083
116695.312500	-139.726227
116701.171875	-140.028763
116707.031250	-140.001266
116712.890625	-139.263702
116718.750000	-139.613907
116724.609375	-139.277023
116730.468750	-134.893234
116736.328125	-133.853638
116742.187500	-138.531281
116748.046875	-141.242493
116753.906250	-139.203003
116759.765625	-138.761154
116765.625000	-140.238968
116771.484375	-139.703979
116777.343750	-136.465485
116783.203125	-135.922180
116789.062500	-137.433167
116794.921875	-139.215637
116800.781250	-138.886002
116806.640625	-138.624146
116812.500000	-139.479507
116818.359375	-139.517075
116824.218750	-142.703125
116830.078125	-143.537064
116835.937500	-140.432373
116841.796875	-134.641357
116847.656250	-134.241806
116853.515625	-137.915268
116859.375000	-138.673355
116865.234375	-140.656219
116871.093750	-144.052750
116876.953125	-142.351898
116882.812500	-140.504578
116888.671875	-140.079956
116894.531250	-141.295776
116900.390625	-139.184967
116906.250000	-138.155258
116912.109375	-138.813782
116917.968750	-139.766815
116923.828125	-139.075226
116929.687500	-140.794556
116935.546875	-143.728653
116941.406250	-143.082443
116947.265625	-138.966385
116953.125000	-134.147308
116958.984375	-135.289749
116964.843750	-140.030029
116970.703125	-142.504028
116976.562500	-143.476166
116982.421875	-140.073044
116988.281250	-137.080475
116994.140625	-135.968536
117000.000000	-137.381088
117005.859375	-140.486328
117011.718750	-142.059509
117017.578125	-140.827896
117023.437500	-138.676880
117029.296875	-139.550797
117035.156250	-141.785751
117041.015625	-139.958923
117046.875000	-139.007599
117052.734375	-138.856674
117058.593750	-135.986603
117064.453125	-133.497818
117070.312500	-136.332764
117076.171875	-141.751160
117082.031250	-138.564697
117087.890625	-138.445786
117093.750000	-140.168854
117099.609375	-143.304733
117105.468750	-144.612564
117111.328125	-141.909546
117117.187500	-139.833878
117123.046875	-139.707748
117128.906250	-139.666016
117134.765625	-139.546387
117140.625000	-138.876892
117146.484375	-137.717453
117152.343750	-136.558197
117158.203125	-137.460815
117164.062500	-139.199585
117169.921875	-135.986740
117175.781250	-132.881622
117181.640625	-135.644196
117187.500000	-141.636200
117193.359375	-143.226273
117199.218750	-141.663727
117205.078125	-139.523651
117210.937500	-139.200760
117216.796875	-140.404785
117222.656250	-141.899658
117228.515625	-140.870316
117234.375000	-141.687714
117240.234375	-139.659515
117246.093750	-138.972076
117251.953125	-139.055588
117257.812500	-139.776642
117263.671875	-140.288177
117269.531250	-141.442642
117275.390625	-137.369125
117281.250000	-133.117737
117287.109375	-132.920868
117292.968750	-137.526291
117298.828125	-141.328476
117304.687500	-140.915405
117310.546875	-140.611542
117316.406250	-139.504425
117322.265625	-138.319519
117328.125000	-138.856400
117333.984375	-137.815872
117339.843750	-136.488297
117345.703125	-137.598236
117351.562500	-139.838181
117357.421875	-139.998276
117363.281250	-139.881104
117369.140625	-139.295425
117375.000000	-138.969406
117380.859375	-137.692184
117386.718750	-135.206253
117392.578125	-132.900757
117398.437500	-133.655319
117404.296875	-138.654846
117410.156250	-144.870834
117416.015625	-148.981461
117421.875000	-145.002579
117427.734375	-141.062531
117433.593750	-141.481628
117439.453125	-142.646667
117445.312500	-140.892868
117451.171875	-138.913437
117457.031250	-140.559662
117462.890625	-143.458359
117468.750000	-141.088547
117474.609375	-139.206268
117480.468750	-139.424042
117486.328125	-143.901352
117492.187500	-148.692459
117498.046875	-139.055450
117503.906250	-134.785278
117509.765625	-135.816513
117515.625000	-139.586411
117521.484375	-140.584900
117527.343750	-139.439316
117533.203125	-139.385635
117539.062500	-139.327042
117544.921875	-141.661743
117550.781250	-144.678619
117556.640625	-141.735046
117562.500000	-141.612106
117568.359375	-141.302811
117574.218750	-139.572250
117580.078125	-139.221329
117585.937500	-140.226410
117591.796875	-141.023026
117597.656250	-141.159134
117603.515625	-139.200241
117609.375000	-137.185547
117615.234375	-135.789658
117621.093750	-139.665527
117626.953125	-141.065735
117632.812500	-140.624878
117638.671875	-141.476547
117644.531250	-140.837112
117650.390625	-138.391800
117656.250000	-138.240723
117662.109375	-139.185562
117667.968750	-139.618637
117673.828125	-139.739929
117679.687500	-140.821625
117685.546875	-139.814087
117691.406250	-141.621109
117697.265625	-142.616394
117703.125000	-140.361969
117708.984375	-142.156403
117714.843750	-141.576660
117720.703125	-136.386734
117726.562500	-134.571167
117732.421875	-136.276199
117738.281250	-137.718994
117744.140625	-141.139603
117750.000000	-144.120163
117755.859375	-145.060715
117761.718750	-139.690414
117767.578125	-137.745224
117773.437500	-137.658539
117779.296875	-139.223083
117785.156250	-139.507462
117791.015625	-138.216568
117796.875000	-138.691620
117802.734375	-140.682556
117808.593750	-138.690292
117814.453125	-137.856705
117820.312500	-139.257736
117826.171875	-139.584503
117832.031250	-135.141983
117837.890625	-134.647171
117843.750000	-139.136139
117849.609375	-140.240234
117855.468750	-139.277893
117861.328125	-139.648743
117867.187500	-138.917709
117873.046875	-138.195648
117878.906250	-139.166992
117884.765625	-139.344543
117890.625000	-139.405670
117896.484375	-141.971848
117902.343750	-139.378967
117908.203125	-138.554916
117914.062500	-140.207642
117919.921875	-140.486145
117925.781250	-140.064240
117931.640625	-138.350494
117937.500000	-134.640656
117943.359375	-132.308899
117949.218750	-133.996582
117955.078125	-139.817688
117960.937500	-142.746841
117966.796875	-140.913666
117972.656250	-140.775558
117978.515625	-138.553268
117984.375000	-136.248642
117990.234375	-138.851105
117996.093750	-144.870178
118001.953125	-142.358566
118007.812500	-140.031540
118013.671875	-139.185410
118019.531250	-140.062622
118025.390625	-140.892685
118031.250000	-140.788437
118037.109375	-140.909210
118042.968750	-142.318695
118048.828125	-138.176010
118054.687500	-133.965912
118060.546875	-135.303467
118066.406250	-139.701614
118072.265625	-140.957214
118078.125000	-139.344284
118083.984375	-139.054382
118089.843750	-138.809677
118095.703125	-138.690979
118101.562500	-138.602158
118107.421875	-138.793564
118113.281250	-139.395172
118119.140625	-137.936401
118125.000000	-136.407669
118130.859375	-135.495941
118136.718750	-137.249603
118142.578125	-138.337479
118148.437500	-138.721390
118154.296875	-139.150192
118160.156250	-134.069687
118166.015625	-132.206863
118171.875000	-136.439682
118177.734375	-142.235596
118183.593750	-141.880081
118189.453125	-142.768341
118195.312500	-142.064804
118201.171875	-144.423187
118207.031250	-145.739807
118212.890625	-142.091995
118218.750000	-141.130264
118224.609375	-141.294189
118230.468750	-138.233612
118236.328125	-137.407532
118242.187500	-139.838669
118248.046875	-142.457031
118253.906250	-143.895157
118259.765625	-143.371155
118265.625000	-139.368271
118271.484375	-134.432831
118277.343750	-134.551849
118283.203125	-138.372375
118289.062500	-141.067093
118294.921875	-144.509033
118300.781250	-142.996918
118306.640625	-142.852219
118312.500000	-139.737885
118318.359375	-138.339493
118324.218750	-139.649628
118330.078125	-140.657211
118335.937500	-140.957489
118341.796875	-140.839371
118347.656250	-142.315842
118353.515625	-141.137283
118359.375000	-138.553680
118365.234375	-138.446320
118371.093750	-141.560135
118376.953125	-139.653564
118382.812500	-134.482681
118388.671875	-134.368500
118394.531250	-138.624344
118400.390625	-141.581070
118406.250000	-140.546783
118412.109375	-139.612946
118417.968750	-140.266235
118423.828125	-140.147385
118429.687500	-140.263840
118435.546875	-141.959641
118441.406250	-140.526184
118447.265625	-139.530075
118453.125000	-139.503067
118458.984375	-140.972397
118464.843750	-141.599655
118470.703125	-140.575043
118476.562500	-141.305603
118482.421875	-140.718796
118488.281250	-133.497345
118494.140625	-130.410889
118500.000000	-133.356186
118505.859375	-140.029846
118511.718750	-139.965439
118517.578125	-139.220505
118523.437500	-138.357117
118529.296875	-138.594620
118535.156250	-140.316940
118541.015625	-139.661438
118546.875000	-138.207825
118552.734375	-137.976379
118558.593750	-138.724991
118564.453125	-140.362564
118570.312500	-142.178192
118576.171875	-140.681137
118582.031250	-138.415176
118587.890625	-137.332657
118593.750000	-137.576935
118599.609375	-135.477921
118605.468750	-133.958740
118611.328125	-137.912170
118617.187500	-144.350998
118623.046875	-141.718307
118628.906250	-139.626938
118634.765625	-138.826675
118640.625000	-137.194870
118646.484375	-137.174515
118652.343750	-142.817688
118658.203125	-142.287094
118664.062500	-141.090088
118669.921875	-140.755478
118675.781250	-140.767502
118681.640625	-143.567917
118687.500000	-140.855087
118693.359375	-138.912567
118699.218750	-138.530426
118705.078125	-136.452927
118710.937500	-132.218384
118716.796875	-132.162506
118722.656250	-138.765182
118728.515625	-142.525421
118734.375000	-142.539612
118740.234375	-140.221176
118746.093750	-140.268127
118751.953125	-138.894501
118757.812500	-138.400940
118763.671875	-142.356537
118769.531250	-144.851257
118775.390625	-143.433838
118781.250000	-142.188599
118787.109375	-141.559525
118792.968750	-143.596436
118798.828125	-143.231201
118804.687500	-142.358200
118810.546875	-141.939377
118816.406250	-140.006622
118822.265625	-133.306076
118828.125000	-133.205978
118833.984375	-138.785950
118839.843750	-142.666519
118845.703125	-141.697098
118851.562500	-141.902115
118857.421875	-141.897369
118863.281250	-139.051758
118869.140625	-139.920319
118875.000000	-141.188873
118880.859375	-140.266983
118886.718750	-136.017181
118892.578125	-134.006683
118898.437500	-135.825836
118904.296875	-138.253113
118910.156250	-138.242630
118916.015625	-139.610260
118921.875000	-140.682800
118927.734375	-139.556534
118933.593750	-134.866425
118939.453125	-135.976334
118945.312500	-140.013275
118951.171875	-140.808136
118957.031250	-143.787292
118962.890625	-143.514771
118968.750000	-144.654419
118974.609375	-139.789398
118980.468750	-135.433868
118986.328125	-134.966797
118992.187500	-136.950775
118998.046875	-140.699997
119003.906250	-142.466751
119009.765625	-140.145279
119015.625000	-137.453659
119021.484375	-137.207352
119027.343750	-139.127319
119033.203125	-138.419434
119039.062500	-134.528442
119044.921875	-132.289658
119050.781250	-135.028076
119056.640625	-140.073990
119062.500000	-137.691360
119068.359375	-136.075638
119074.218750	-138.147720
119080.078125	-140.454758
119085.937500	-139.526520
119091.796875	-139.898331
119097.656250	-142.122498
119103.515625	-142.079819
119109.375000	-140.763672
119115.234375	-141.393509
119121.093750	-140.997284
119126.953125	-139.399384
119132.812500	-140.595261
119138.671875	-142.794037
119144.531250	-139.351791
119150.390625	-133.844757
119156.250000	-132.955093
119162.109375	-137.486771
119167.968750	-142.447495
119173.828125	-141.096939
119179.687500	-140.497391
119185.546875	-139.068710
119191.406250	-136.837296
119197.265625	-136.431808
119203.125000	-139.044815
119208.984375	-140.171844
119214.843750	-140.969818
119220.703125	-141.623413
119226.562500	-138.785538
119232.421875	-137.944565
119238.281250	-138.563400
119244.140625	-140.602753
119250.000000	-141.094971
119255.859375	-139.111969
119261.718750	-135.148895
119267.578125	-134.346985
119273.437500	-135.749207
119279.296875	-137.168869
119285.156250	-139.631012
119291.015625	-142.376007
119296.875000	-143.188110
119302.734375	-140.476379
119308.593750	-139.255676
119314.453125	-138.326447
119320.312500	-138.420944
119326.171875	-139.269699
119332.031250	-139.244370
119337.890625	-140.400421
119343.750000	-140.458588
119349.609375	-137.221008
119355.468750	-137.787125
119361.328125	-139.809479
119367.187500	-135.965302
119373.046875	-132.533920
119378.906250	-133.373703
119384.765625	-137.590698
119390.625000	-142.652283
119396.484375	-143.395523
119402.343750	-140.706833
119408.203125	-138.415298
119414.062500	-137.761078
119419.921875	-140.182266
119425.781250	-143.561462
119431.640625	-143.256943
119437.500000	-142.689941
119443.359375	-141.705475
119449.218750	-140.908203
119455.078125	-140.691406
119460.937500	-141.711243
119466.796875	-140.637482
119472.656250	-137.764221
119478.515625	-134.660400
119484.375000	-133.429840
119490.234375	-136.694763
119496.093750	-139.560120
119501.953125	-139.214050
119507.812500	-141.683258
119513.671875	-140.164703
119519.531250	-137.463974
119525.390625	-137.310669
119531.250000	-138.743622
119537.109375	-140.006638
119542.968750	-141.209305
119548.828125	-139.595810
119554.687500	-139.669586
119560.546875	-140.993225
119566.406250	-140.355270
119572.265625	-139.939255
119578.125000	-138.713562
119583.984375	-136.137314
119589.843750	-132.965042
119595.703125	-132.226852
119601.562500	-136.806580
119607.421875	-140.954269
119613.281250	-138.239777
119619.140625	-138.207687
119625.000000	-140.212479
119630.859375	-139.323273
119636.718750	-137.116699
119642.578125	-138.379639
119648.437500	-138.927887
119654.296875	-138.923813
119660.156250	-137.677368
119666.015625	-137.122955
119671.875000	-138.721054
119677.734375	-139.507584
119683.593750	-141.545975
119689.453125	-142.739975
119695.312500	-139.997314
119701.171875	-134.687042
119707.031250	-133.890091
119712.890625	-138.768188
119718.750000	-142.629364
119724.609375	-139.929977
119730.468750	-140.425278
119736.328125	-143.838089
119742.187500	-143.395355
119748.046875	-143.245026
119753.906250	-142.421036
119759.765625	-140.159363
119765.625000	-141.589142
119771.484375	-138.010635
119777.343750	-138.471664
119783.203125	-141.748260
119789.062500	-141.223495
119794.921875	-140.100845
119800.781250	-138.137558
119806.640625	-136.947525
119812.500000	-133.600281
119818.359375	-133.688019
119824.218750	-137.738083
119830.078125	-140.272659
119835.937500	-138.930008
119841.796875	-138.892563
119847.656250	-140.384552
119853.515625	-138.875320
119859.375000	-137.838364
119865.234375	-138.569214
119871.093750	-140.430054
119876.953125	-141.087708
119882.812500	-140.896561
119888.671875	-139.077423
119894.531250	-139.168121
119900.390625	-141.214096
119906.250000	-140.340042
119912.109375	-138.694962
119917.968750	-135.859726
119923.828125	-132.528183
119929.687500	-133.041458
119935.546875	-137.006012
119941.406250	-141.503281
119947.265625	-142.408539
119953.125000	-140.848984
119958.984375	-137.365936
119964.843750	-136.132126
119970.703125	-139.403122
119976.562500	-142.378052
119982.421875	-142.175034
119988.281250	-145.346039
119994.140625	-142.776123
120000.000000	-141.598984
120005.859375	-140.361374
120011.718750	-139.099884
120017.578125	-138.795609
120023.437500	-136.194733
120029.296875	-133.469055
120035.156250	-132.458694
120041.015625	-135.013214
120046.875000	-138.629044
120052.734375	-139.456680
120058.593750	-140.095566
120064.453125	-141.649216
120070.312500	-140.833755
120076.171875	-139.109863
120082.031250	-139.124374
120087.890625	-141.686615
120093.750000	-145.299011
120099.609375	-141.355606
120105.468750	-142.938049
120111.328125	-143.380234
120117.187500	-140.545258
120123.046875	-141.272095
120128.906250	-141.599167
120134.765625	-139.935257
120140.625000	-135.166122
120146.484375	-133.991379
120152.343750	-137.033234
120158.203125	-138.530502
120164.062500	-138.173553
120169.921875	-138.715363
120175.781250	-137.835663
120181.640625	-137.093353
120187.500000	-138.771164
120193.359375	-139.957565
120199.218750	-138.780075
120205.078125	-140.066849
120210.937500	-139.884613
120216.796875	-140.302246
120222.656250	-140.401474
120228.515625	-138.079895
120234.375000	-136.606216
120240.234375	-137.085785
120246.093750	-136.769196
120251.953125	-133.697662
120257.812500	-133.644180
120263.671875	-137.537613
120269.531250	-139.348557
120275.390625	-139.916000
120281.250000	-139.640686
120287.109375	-137.387268
120292.968750	-137.005936
120298.828125	-139.430588
120304.687500	-141.881851
120310.546875	-139.346863
120316.406250	-138.221939
120322.265625	-139.246048
120328.125000	-140.522202
120333.984375	-141.251831
120339.843750	-140.168213
120345.703125	-139.105682
120351.562500	-139.018402
120357.421875	-137.578674
120363.281250	-133.671738
120369.140625	-133.901474
120375.000000	-137.403290
120380.859375	-139.949829
120386.718750	-141.168427
120392.578125	-140.451706
120398.437500	-138.007309
120404.296875	-136.230469
120410.156250	-138.768768
120416.015625	-139.533569
120421.875000	-137.915985
120427.734375	-138.762405
120433.593750	-139.549149
120439.453125	-138.589111
120445.312500	-137.878494
120451.171875	-139.094696
120457.031250	-140.938980
120462.890625	-140.632034
120468.750000	-136.678345
120474.609375	-134.472321
120480.468750	-138.207184
120486.328125	-141.945648
120492.187500	-139.461746
120498.046875	-140.144760
120503.906250	-141.594360
120509.765625	-141.589401
120515.625000	-140.182938
120521.484375	-138.357269
120527.343750	-138.563965
120533.203125	-139.929993
120539.062500	-141.214615
120544.921875	-141.178314
120550.781250	-141.240311
120556.640625	-139.901505
120562.500000	-139.707520
120568.359375	-140.010162
120574.218750	-139.126755
120580.078125	-134.723938
120585.937500	-132.602509
120591.796875	-135.120346
120597.656250	-139.740646
120603.515625	-140.791794
120609.375000	-141.298904
120615.234375	-142.210632
120621.093750	-141.065918
120626.953125	-141.167160
120632.812500	-139.664413
120638.671875	-138.332947
120644.531250	-140.864212
120650.390625	-146.695282
120656.250000	-141.630676
120662.109375	-138.648911
120667.968750	-138.925827
120673.828125	-141.036316
120679.687500	-140.270645
120685.546875	-139.409958
120691.406250	-135.445709
120697.265625	-134.507645
120703.125000	-138.255844
120708.984375	-137.723129
120714.843750	-136.759705
120720.703125	-137.698807
120726.562500	-138.487015
120732.421875	-137.114517
120738.281250	-136.286453
120744.140625	-137.546005
120750.000000	-138.210846
120755.859375	-138.377808
120761.718750	-140.022919
120767.578125	-141.085602
120773.437500	-140.406830
120779.296875	-141.137619
120785.156250	-141.715439
120791.015625	-140.325150
120796.875000	-135.703888
120802.734375	-132.101135
120808.593750	-132.938538
120814.453125	-137.597794
120820.312500	-141.087708
120826.171875	-141.244629
120832.031250	-141.283600
120837.890625	-139.249557
120843.750000	-136.718918
120849.609375	-137.065918
120855.468750	-139.782028
120861.328125	-141.764206
120867.187500	-142.770020
120873.046875	-141.675278
120878.906250	-141.604843
120884.765625	-140.938263
120890.625000	-140.487335
120896.484375	-139.574112
120902.343750	-139.927017
120908.203125	-140.784958
120914.062500	-137.334366
120919.921875	-138.717377
120925.781250	-143.491577
120931.640625	-144.827805
120937.500000	-143.404999
120943.359375	-142.494995
120949.218750	-138.611542
120955.078125	-135.573914
120960.937500	-137.868500
120966.796875	-144.910141
120972.656250	-144.924179
120978.515625	-140.308365
120984.375000	-137.926056
120990.234375	-136.932007
120996.093750	-137.368607
121001.953125	-136.809753
121007.812500	-137.284515
121013.671875	-139.279358
121019.531250	-134.685181
121025.390625	-132.764587
121031.250000	-136.675674
121037.109375	-139.682251
121042.968750	-138.099121
121048.828125	-138.586304
121054.687500	-139.371613
121060.546875	-138.859894
121066.406250	-138.823990
121072.265625	-141.180466
121078.125000	-140.741257
121083.984375	-139.187012
121089.843750	-140.935150
121095.703125	-140.626358
121101.562500	-140.438232
121107.421875	-140.188889
121113.281250	-140.203445
121119.140625	-142.186401
121125.000000	-138.920883
121130.859375	-133.302063
121136.718750	-132.766861
121142.578125	-137.914841
121148.437500	-140.953308
121154.296875	-139.164688
121160.156250	-138.843674
121166.015625	-139.974594
121171.875000	-140.322556
121177.734375	-141.516220
121183.593750	-142.902344
121189.453125	-144.966156
121195.312500	-148.350098
121201.171875	-143.402771
121207.031250	-140.682877
121212.890625	-141.360748
121218.750000	-140.210129
121224.609375	-139.743744
121230.468750	-139.799500
121236.328125	-137.165573
121242.187500	-134.281433
121248.046875	-135.347931
121253.906250	-140.417938
121259.765625	-141.415237
121265.625000	-142.268829
121271.484375	-141.918976
121277.343750	-142.712341
121283.203125	-139.723816
121289.062500	-138.449280
121294.921875	-141.165726
121300.781250	-140.226700
121306.640625	-138.815170
121312.500000	-141.647491
121318.359375	-142.318100
121324.218750	-140.819748
121330.078125	-141.015915
121335.937500	-141.095749
121341.796875	-142.916931
121347.656250	-138.724579
121353.515625	-134.660522
121359.375000	-136.227921
121365.234375	-142.333572
121371.093750	-141.627274
121376.953125	-140.563034
121382.812500	-143.482498
121388.671875	-141.573730
121394.531250	-140.643097
121400.390625	-139.580826
121406.250000	-139.316513
121412.109375	-142.039566
121417.968750	-147.816132
121423.828125	-144.600174
121429.687500	-143.066330
121435.546875	-143.558289
121441.406250	-142.771240
121447.265625	-141.509155
121453.125000	-140.138565
121458.984375	-137.525513
121464.843750	-135.341202
121470.703125	-138.065460
121476.562500	-142.009338
121482.421875	-145.617325
121488.281250	-143.595261
121494.140625	-138.458374
121500.000000	-136.556763
121505.859375	-137.707977
121511.718750	-142.032257
121517.578125	-142.269592
121523.437500	-140.188568
121529.296875	-140.818359
121535.156250	-141.727875
121541.015625	-140.919586
121546.875000	-139.254532
121552.734375	-137.477417
121558.593750	-139.124435
121564.453125	-139.226761
121570.312500	-136.427368
121576.171875	-135.549759
121582.031250	-138.485214
121587.890625	-142.451385
121593.750000	-141.012512
121599.609375	-138.980392
121605.468750	-140.098282
121611.328125	-139.877121
121617.187500	-140.700821
121623.046875	-143.860504
121628.906250	-143.408051
121634.765625	-143.088867
121640.625000	-141.826233
121646.484375	-138.184677
121652.343750	-137.442627
121658.203125	-139.707748
121664.062500	-140.372757
121669.921875	-140.062332
121675.781250	-136.987839
121681.640625	-132.738892
121687.500000	-133.366745
121693.359375	-138.680527
121699.218750	-139.334778
121705.078125	-139.311905
121710.937500	-143.653961
121716.796875	-145.171982
121722.656250	-140.060333
121728.515625	-138.936707
121734.375000	-138.478012
121740.234375	-138.581253
121746.093750	-140.521057
121751.953125	-144.628204
121757.812500	-144.859650
121763.671875	-140.954773
121769.531250	-138.806290
121775.390625	-138.344116
121781.250000	-140.860825
121787.109375	-138.978851
121792.968750	-134.235001
121798.828125	-134.500412
121804.687500	-138.862350
121810.546875	-141.836105
121816.406250	-143.350052
121822.265625	-145.147064
121828.125000	-138.704620
121833.984375	-135.430511
121839.843750	-136.291092
121845.703125	-138.071411
121851.562500	-139.693741
121857.421875	-141.421280
121863.281250	-143.716553
121869.140625	-144.844910
121875.000000	-141.636948
121880.859375	-138.258286
121886.718750	-138.285141
121892.578125	-138.507690
121898.437500	-135.047241
121904.296875	-132.792114
121910.156250	-135.548874
121916.015625	-143.578156
121921.875000	-142.871201
121927.734375	-139.793167
121933.593750	-139.133377
121939.453125	-137.453476
121945.312500	-136.352310
121951.171875	-138.033463
121957.031250	-141.484650
121962.890625	-145.775482
121968.750000	-144.105042
121974.609375	-141.605011
121980.468750	-141.282822
121986.328125	-142.199387
121992.187500	-141.102859
121998.046875	-138.754272
122003.906250	-137.439819
122009.765625	-134.983078
122015.625000	-132.979950
122021.484375	-135.624939
122027.343750	-138.080795
122033.203125	-138.231750
122039.062500	-140.647797
122044.921875	-143.227585
122050.781250	-139.064163
122056.640625	-139.593063
122062.500000	-143.861893
122068.359375	-145.937622
122074.218750	-140.598236
122080.078125	-138.430954
122085.937500	-139.779633
122091.796875	-143.777740
122097.656250	-140.954376
122103.515625	-141.066681
122109.375000	-142.595078
122115.234375	-139.803558
122121.093750	-134.710938
122126.953125	-134.197769
122132.812500	-138.212357
122138.671875	-139.697311
122144.531250	-138.364136
122150.390625	-138.578293
122156.250000	-138.834457
122162.109375	-137.474487
122167.968750	-138.636444
122173.828125	-141.190903
122179.687500	-141.694992
122185.546875	-143.395813
122191.406250	-143.192032
122197.265625	-140.317673
122203.125000	-140.364502
122208.984375	-141.439117
122214.843750	-141.485962
122220.703125	-144.909851
122226.562500	-139.792664
122232.421875	-135.870010
122238.281250	-136.491791
122244.140625	-140.865631
122250.000000	-143.555954
122255.859375	-142.918930
122261.718750	-140.700516
122267.578125	-137.474014
122273.437500	-137.235413
122279.296875	-140.450806
122285.156250	-138.760208
122291.015625	-136.579056
122296.875000	-138.470490
122302.734375	-141.423691
122308.593750	-144.871643
122314.453125	-147.326996
122320.312500	-143.612808
122326.171875	-140.815903
122332.031250	-138.494385
122337.890625	-135.304245
122343.750000	-132.772186
122349.609375	-133.826645
122355.468750	-136.849152
122361.328125	-139.343246
122367.187500	-141.582047
122373.046875	-143.415649
122378.906250	-142.781113
122384.765625	-143.007904
122390.625000	-142.628418
122396.484375	-140.749878
122402.343750	-140.797745
122408.203125	-139.715561
122414.062500	-139.432419
122419.921875	-140.088333
122425.781250	-139.621597
122431.640625	-139.327438
122437.500000	-139.519943
122443.359375	-139.067581
122449.218750	-134.347504
122455.078125	-132.436340
122460.937500	-135.476288
122466.796875	-137.784805
122472.656250	-138.279404
122478.515625	-139.720230
